Date/Time,Electricity:Facility [J](TimeStep),Gas:Facility [J](TimeStep),Gas:Facility [J](Daily),Electricity:Facility [J](Daily) 
 07/13  08:00:00,1154812.635866943,14488.823963746978 
 07/13  08:05:00,236775.0811891445,18726.169275020125 
 07/13  08:10:00,213617.11504847226,18726.169275020125 
 07/13  08:15:00,213617.11504847226,18726.169275020125 
 07/13  08:20:00,255064.93963547398,18726.169275020125 
 07/13  08:25:00,336705.6923070855,18726.169275020125 
 07/13  08:30:00,393838.6551281144,18726.169275020125 
 07/13  08:35:00,423798.7954182315,18726.169275020125 
 07/13  08:40:00,450874.3491630573,18726.169275020125 
 07/13  08:45:00,475780.26804112046,18726.169275020125 
 07/13  08:50:00,500471.16186337688,18726.169275020125 
 07/13  08:55:00,538558.0699446986,18726.169275020125 
 07/13  09:00:00,561399.7829855136,18726.169275020125 
 07/13  09:05:00,570107.9596854627,19468.544260805134 
 07/13  09:10:00,707393.2866330813,19468.544260805134 
 07/13  09:15:00,988738.1850120912,19468.544260805134 
 07/13  09:20:00,1000690.9524436327,19468.544260805134 
 07/13  09:25:00,1013565.0426331381,19468.544260805134 
 07/13  09:30:00,1025971.5883380747,19468.544260805134 
 07/13  09:35:00,963310.4760886083,19468.544260805134 
 07/13  09:40:00,652064.38808418,19468.544260805134 
 07/13  09:45:00,661630.1121284071,19468.544260805134 
 07/13  09:50:00,670397.7946522392,19468.544260805134 
 07/13  09:55:00,678570.5180290754,19468.544260805134 
 07/13  10:00:00,686359.1709456309,19468.544260805134 
 07/13  10:05:00,689325.940652466,18747.358924073196 
 07/13  10:10:00,695258.4016451854,18747.358924073196 
 07/13  10:15:00,701505.4675229234,18747.358924073196 
 07/13  10:20:00,707835.442518085,18747.358924073196 
 07/13  10:25:00,714152.3447260112,18747.358924073196 
 07/13  10:30:00,729249.8160329332,18747.358924073196 
 07/13  10:35:00,729473.7931412397,18747.358924073196 
 07/13  10:40:00,734885.5113102761,18747.358924073196 
 07/13  10:45:00,742150.5367269439,18747.358924073196 
 07/13  10:50:00,749983.157334932,18747.358924073196 
 07/13  10:55:00,758097.7895903802,18747.358924073196 
 07/13  11:00:00,766263.7817640544,18747.358924073196 
 07/13  11:05:00,770280.7930298634,18453.50035497928 
 07/13  11:10:00,775161.9613730226,18453.50035497928 
 07/13  11:15:00,780753.0411953344,18453.50035497928 
 07/13  11:20:00,786835.6717276408,18453.50035497928 
 07/13  11:25:00,792795.7169426428,18453.50035497928 
 07/13  11:30:00,798249.1860184656,18453.50035497928 
 07/13  11:35:00,803497.9984894996,18453.50035497928 
 07/13  11:40:00,808903.530766187,18453.50035497928 
 07/13  11:45:00,814430.4569746154,18453.50035497928 
 07/13  11:50:00,820025.0170427181,18453.50035497928 
 07/13  11:55:00,825786.3843977777,18453.50035497928 
 07/13  12:00:00,835577.4562132037,18453.50035497928 
 07/13  12:05:00,874792.5925964435,14652.056794201717 
 07/13  12:10:00,905605.0607813816,14652.056794201717 
 07/13  12:15:00,913477.5539992331,14652.056794201717 
 07/13  12:20:00,919281.6086687056,14652.056794201717 
 07/13  12:25:00,924731.8080323329,14652.056794201717 
 07/13  12:30:00,931093.3325549901,14652.056794201717 
 07/13  12:35:00,936149.3220525463,14652.056794201717 
 07/13  12:40:00,942076.4198707249,14652.056794201717 
 07/13  12:45:00,948160.0896335348,14652.056794201717 
 07/13  12:50:00,954178.9635931548,14652.056794201717 
 07/13  12:55:00,959906.3056802962,14652.056794201717 
 07/13  13:00:00,965449.8000218636,14652.056794201717 
 07/13  13:05:00,936816.8854784733,13448.408369715471 
 07/13  13:10:00,920207.5155547856,13448.408369715471 
 07/13  13:15:00,927827.8350581447,13448.408369715471 
 07/13  13:20:00,937976.1407972309,13448.408369715471 
 07/13  13:25:00,947923.3975067778,13448.408369715471 
 07/13  13:30:00,958632.87047453,13448.408369715471 
 07/13  13:35:00,969739.739715368,13448.408369715471 
 07/13  13:40:00,981282.4814552418,13448.408369715471 
 07/13  13:45:00,993667.1289358921,13448.408369715471 
 07/13  13:50:00,1007124.9137490366,13448.408369715471 
 07/13  13:55:00,1021595.8853380899,13448.408369715471 
 07/13  14:00:00,1036917.7177010406,13448.408369715471 
 07/13  14:05:00,1041663.088684414,13250.875607830436 
 07/13  14:10:00,1049086.9759056923,13250.875607830436 
 07/13  14:15:00,1057046.654864024,13250.875607830436 
 07/13  14:20:00,1065288.7320693774,13250.875607830436 
 07/13  14:25:00,1074296.9297628224,13250.875607830436 
 07/13  14:30:00,1082858.361064267,13250.875607830436 
 07/13  14:35:00,1093253.1591294506,13250.875607830436 
 07/13  14:40:00,1100914.8844685478,13250.875607830436 
 07/13  14:45:00,1109246.9386269786,13250.875607830436 
 07/13  14:50:00,1117654.5419810443,13250.875607830436 
 07/13  14:55:00,1125962.8603475635,13250.875607830436 
 07/13  15:00:00,1134042.5353191798,13250.875607830436 
 07/13  15:05:00,1207325.7944560799,14816.485640816256 
 07/13  15:10:00,1236415.1610844804,14816.485640816256 
 07/13  15:15:00,1249676.105697813,14816.485640816256 
 07/13  15:20:00,1261745.1358516843,14816.485640816256 
 07/13  15:25:00,1272939.3094208504,14816.485640816256 
 07/13  15:30:00,1283384.1548107467,14816.485640816256 
 07/13  15:35:00,1294884.27481956,14816.485640816256 
 07/13  15:40:00,1305261.160995144,14816.485640816256 
 07/13  15:45:00,1315329.5001624276,14816.485640816256 
 07/13  15:50:00,1325292.0937545938,14816.485640816256 
 07/13  15:55:00,1335037.186279444,14816.485640816256 
 07/13  16:00:00,1344511.0130419536,14816.485640816256 
 07/13  16:05:00,1435057.780273596,15078.99868267126 
 07/13  16:10:00,1423861.2915978626,15078.99868267126 
 07/13  16:15:00,1421671.4204130928,15078.99868267126 
 07/13  16:20:00,1419487.1938454663,15078.99868267126 
 07/13  16:25:00,1417308.6412178735,15078.99868267126 
 07/13  16:30:00,1415135.791795943,15078.99868267126 
 07/13  16:35:00,1412968.6747880406,15078.99868267126 
 07/13  16:40:00,1410807.31934527,15078.99868267126 
 07/13  16:45:00,1408651.7545614744,15078.99868267126 
 07/13  16:50:00,1406502.009473232,15078.99868267126 
 07/13  16:55:00,1404358.1130598626,15078.99868267126 
 07/13  17:00:00,1402220.0942434204,15078.99868267126 
 07/13  17:05:00,1398361.2583719907,11306.018861127124 
 07/13  17:10:00,1390904.325654144,11306.018861127124 
 07/13  17:15:00,1383524.1901309374,11306.018861127124 
 07/13  17:20:00,1376222.114330505,11306.018861127124 
 07/13  17:25:00,1368999.3517329319,11306.018861127124 
 07/13  17:30:00,1361857.1467702552,11306.018861127124 
 07/13  17:35:00,1354796.7348264633,11306.018861127124 
 07/13  17:40:00,1611413.582153504,11306.018861127124 
 07/13  17:45:00,1736572.131023744,11306.018861127124 
 07/13  17:50:00,1729764.419960052,11306.018861127124 
 07/13  17:55:00,1723043.3529707136,11306.018861127124 
 07/13  18:00:00,1716410.1201994755,11306.018861127124 
 07/13  18:05:00,1718358.0490520325,9894.684704515661 
 07/13  18:10:00,1715677.4699966745,9894.684704515661 
 07/13  18:15:00,1659722.8642271122,9894.684704515661 
 07/13  18:20:00,1314715.8805789548,9894.684704515661 
 07/13  18:25:00,1312080.9758966575,9894.684704515661 
 07/13  18:30:00,1309461.4565257505,9894.684704515661 
 07/13  18:35:00,1306857.4022992245,9894.684704515661 
 07/13  18:40:00,1304268.892793754,9894.684704515661 
 07/13  18:45:00,1301696.007329698,9894.684704515661 
 07/13  18:50:00,1299138.8249710976,9894.684704515661 
 07/13  18:55:00,1296597.4245256778,9894.684704515661 
 07/13  19:00:00,1777352.9979635517,9894.684704515661 
 07/13  19:05:00,1714176.8449426406,8682.52463554691 
 07/13  19:10:00,1886470.6321198785,8682.52463554691 
 07/13  19:15:00,1928915.7072937992,8682.52463554691 
 07/13  19:20:00,1704019.943310245,8682.52463554691 
 07/13  19:25:00,1925129.8121149888,8682.52463554691 
 07/13  19:30:00,1921836.929348298,8682.52463554691 
 07/13  19:35:00,1694141.4931746049,8682.52463554691 
 07/13  19:40:00,1690911.4814782437,8682.52463554691 
 07/13  19:45:00,1687713.2002732093,8682.52463554691 
 07/13  19:50:00,1684546.8449753526,8682.52463554691 
 07/13  19:55:00,1681412.6100843296,8682.52463554691 
 07/13  20:00:00,1678310.6891836045,8682.52463554691 
 07/13  20:05:00,1701119.5301689606,7936.845198219909 
 07/13  20:10:00,1697271.7202286097,7936.845198219909 
 07/13  20:15:00,1693477.3533357897,7936.845198219909 
 07/13  20:20:00,1689736.819740515,7936.845198219909 
 07/13  20:25:00,1686050.5072888316,7936.845198219909 
 07/13  20:30:00,1682418.8014228184,7936.845198219909 
 07/13  20:35:00,1678842.0851805863,7936.845198219909 
 07/13  20:40:00,1675320.7391962785,7936.845198219909 
 07/13  20:45:00,1671855.1417000709,7936.845198219909 
 07/13  20:50:00,1668445.6685181719,7936.845198219909 
 07/13  20:55:00,1665092.6930728218,7936.845198219909 
 07/13  21:00:00,1661796.5863822939,7936.845198219909 
 07/13  21:05:00,568014.5962182751,6398.9077467159499 
 07/13  21:10:00,275247.5673196872,6398.9077467159499 
 07/13  21:15:00,339681.44295225958,6398.9077467159499 
 07/13  21:20:00,785918.8589788623,6398.9077467159499 
 07/13  21:25:00,861792.5236979872,6398.9077467159499 
 07/13  21:30:00,889510.2016133943,6398.9077467159499 
 07/13  21:35:00,887215.3584622925,6398.9077467159499 
 07/13  21:40:00,898298.2742642989,6398.9077467159499 
 07/13  21:45:00,898395.7199884596,6398.9077467159499 
 07/13  21:50:00,901549.6398347524,6398.9077467159499 
 07/13  21:55:00,905148.8101048246,6398.9077467159499 
 07/13  22:00:00,911154.3071382676,6398.9077467159499 
 07/13  22:05:00,799371.0745552181,5594.4170377723389 
 07/13  22:10:00,505935.0629044773,5594.4170377723389 
 07/13  22:15:00,394006.0824823569,5594.4170377723389 
 07/13  22:20:00,391313.13817497619,5594.4170377723389 
 07/13  22:25:00,388667.0956094248,5594.4170377723389 
 07/13  22:30:00,385894.8454917261,5594.4170377723389 
 07/13  22:35:00,382973.58813487066,5594.4170377723389 
 07/13  22:40:00,379886.0599327916,5594.4170377723389 
 07/13  22:45:00,376650.36995785936,5594.4170377723389 
 07/13  22:50:00,373262.2415525488,5594.4170377723389 
 07/13  22:55:00,369733.85084384426,5594.4170377723389 
 07/13  23:00:00,366046.65397785397,5594.4170377723389 
 07/13  23:05:00,306415.5652518024,4159.762847949998 
 07/13  23:10:00,301203.0680453136,4159.762847949998 
 07/13  23:15:00,298622.8391988944,4159.762847949998 
 07/13  23:20:00,291843.1483930705,4159.762847949998 
 07/13  23:25:00,287027.16259900855,4159.762847949998 
 07/13  23:30:00,282793.4864772997,4159.762847949998 
 07/13  23:35:00,278693.93834813186,4159.762847949998 
 07/13  23:40:00,274603.0510650432,4159.762847949998 
 07/13  23:45:00,270490.108774903,4159.762847949998 
 07/13  23:50:00,266348.45760268616,4159.762847949998 
 07/13  23:55:00,262181.0120557106,4159.762847949998 
 07/13  24:00:00,257991.0891347461,4159.762847949998,2997880.5023061505,235333756.43123637 
 07/14  00:05:00,175324.26723552485,2901.1405503252715 
 07/14  00:10:00,150939.1642726759,2901.1405503252715 
 07/14  00:15:00,138945.9222584868,2901.1405503252715 
 07/14  00:20:00,130522.90448658093,2901.1405503252715 
 07/14  00:25:00,123157.14202904028,2901.1405503252715 
 07/14  00:30:00,116016.40348393345,2901.1405503252715 
 07/14  00:35:00,109999.93671986037,2901.1405503252715 
 07/14  00:40:00,109999.93671986037,2901.1405503252715 
 07/14  00:45:00,109999.93671986037,2901.1405503252715 
 07/14  00:50:00,109999.93671986037,2901.1405503252715 
 07/14  00:55:00,109999.93671986037,2901.1405503252715 
 07/14  01:00:00,109999.93671986037,2901.1405503252715 
 07/14  01:05:00,100450.69736281055,2467.006449290023 
 07/14  01:10:00,100450.69736281055,2467.006449290023 
 07/14  01:15:00,100450.69736281055,2467.006449290023 
 07/14  01:20:00,100450.69736281055,2467.006449290023 
 07/14  01:25:00,100450.69736281055,2467.006449290023 
 07/14  01:30:00,100450.69736281055,2467.006449290023 
 07/14  01:35:00,100450.69736281055,2467.006449290023 
 07/14  01:40:00,100450.69736281055,2467.006449290023 
 07/14  01:45:00,100450.69736281055,2467.006449290023 
 07/14  01:50:00,100450.69736281055,2467.006449290023 
 07/14  01:55:00,100450.69736281055,2467.006449290023 
 07/14  02:00:00,100450.69736281055,2467.006449290023 
 07/14  02:05:00,99066.86333966597,2534.6515561097428 
 07/14  02:10:00,99066.86333966597,2534.6515561097428 
 07/14  02:15:00,99066.86333966597,2534.6515561097428 
 07/14  02:20:00,99066.86333966597,2534.6515561097428 
 07/14  02:25:00,99066.86333966597,2534.6515561097428 
 07/14  02:30:00,99066.86333966597,2534.6515561097428 
 07/14  02:35:00,99066.86333966597,2534.6515561097428 
 07/14  02:40:00,99066.86333966597,2534.6515561097428 
 07/14  02:45:00,99066.86333966597,2534.6515561097428 
 07/14  02:50:00,99066.86333966597,2534.6515561097428 
 07/14  02:55:00,99066.86333966597,2534.6515561097428 
 07/14  03:00:00,99066.86333966597,2534.6515561097428 
 07/14  03:05:00,99531.57538283289,3858.2928118777824 
 07/14  03:10:00,99531.57538283289,3858.2928118777824 
 07/14  03:15:00,99531.57538283289,3858.2928118777824 
 07/14  03:20:00,99531.57538283289,3858.2928118777824 
 07/14  03:25:00,99531.57538283289,3858.2928118777824 
 07/14  03:30:00,99531.57538283289,3858.2928118777824 
 07/14  03:35:00,99531.57538283289,3858.2928118777824 
 07/14  03:40:00,99531.57538283289,3858.2928118777824 
 07/14  03:45:00,99531.57538283289,3858.2928118777824 
 07/14  03:50:00,99531.57538283289,3858.2928118777824 
 07/14  03:55:00,99531.57538283289,3858.2928118777824 
 07/14  04:00:00,99531.57538283289,3858.2928118777824 
 07/14  04:05:00,130494.48943119642,5686.401053688722 
 07/14  04:10:00,130494.48943119642,5686.401053688722 
 07/14  04:15:00,130494.48943119642,5686.401053688722 
 07/14  04:20:00,130494.48943119642,5686.401053688722 
 07/14  04:25:00,130494.48943119642,5686.401053688722 
 07/14  04:30:00,130494.48943119642,5686.401053688722 
 07/14  04:35:00,130494.48943119642,5686.401053688722 
 07/14  04:40:00,130494.48943119642,5686.401053688722 
 07/14  04:45:00,130494.48943119642,5686.401053688722 
 07/14  04:50:00,130494.48943119642,5686.401053688722 
 07/14  04:55:00,130494.48943119642,5686.401053688722 
 07/14  05:00:00,130494.48943119642,5686.401053688722 
 07/14  05:05:00,194219.89970509456,7656.646531875438 
 07/14  05:10:00,194219.89970509456,7656.646531875438 
 07/14  05:15:00,194219.89970509456,7656.646531875438 
 07/14  05:20:00,194219.89970509456,7656.646531875438 
 07/14  05:25:00,194219.89970509456,7656.646531875438 
 07/14  05:30:00,194219.89970509456,7656.646531875438 
 07/14  05:35:00,194219.89970509456,7656.646531875438 
 07/14  05:40:00,194219.89970509456,7656.646531875438 
 07/14  05:45:00,194219.89970509456,7656.646531875438 
 07/14  05:50:00,194219.89970509456,7656.646531875438 
 07/14  05:55:00,194219.89970509456,7656.646531875438 
 07/14  06:00:00,194219.89970509456,7656.646531875438 
 07/14  06:05:00,1089053.9313284707,9614.853333304089 
 07/14  06:10:00,1105814.8008215964,9614.853333304089 
 07/14  06:15:00,1046367.651260112,9614.853333304089 
 07/14  06:20:00,993819.4289554054,9614.853333304089 
 07/14  06:25:00,1000678.7703433468,9614.853333304089 
 07/14  06:30:00,962799.2192760985,9614.853333304089 
 07/14  06:35:00,947661.257467511,9614.853333304089 
 07/14  06:40:00,941462.4746423406,9614.853333304089 
 07/14  06:45:00,938479.867897496,9614.853333304089 
 07/14  06:50:00,938088.2345497739,9614.853333304089 
 07/14  06:55:00,940714.9928379064,9614.853333304089 
 07/14  07:00:00,946368.4738405773,9614.853333304089 
 07/14  07:05:00,935813.4734021062,14488.823963746978 
 07/14  07:10:00,934712.3111385263,14488.823963746978 
 07/14  07:15:00,935113.5315563039,14488.823963746978 
 07/14  07:20:00,936465.3812239453,14488.823963746978 
 07/14  07:25:00,938921.7577968184,14488.823963746978 
 07/14  07:30:00,941770.2221131916,14488.823963746978 
 07/14  07:35:00,944476.4934930513,14488.823963746978 
 07/14  07:40:00,946981.2729230442,14488.823963746978 
 07/14  07:45:00,949166.7042500775,14488.823963746978 
 07/14  07:50:00,1259952.5145227658,14488.823963746978 
 07/14  07:55:00,1352947.5383697143,14488.823963746978 
 07/14  08:00:00,1351850.652628037,14488.823963746978 
 07/14  08:05:00,634609.3219671286,18726.169275020125 
 07/14  08:10:00,609263.0597809723,18726.169275020125 
 07/14  08:15:00,437898.0998957207,18726.169275020125 
 07/14  08:20:00,213617.11504847226,18726.169275020125 
 07/14  08:25:00,213617.11504847226,18726.169275020125 
 07/14  08:30:00,289784.0690890555,18726.169275020125 
 07/14  08:35:00,325717.5562365036,18726.169275020125 
 07/14  08:40:00,336228.307163517,18726.169275020125 
 07/14  08:45:00,366979.8384167192,18726.169275020125 
 07/14  08:50:00,2804351.1308312246,18726.169275020125 
 07/14  08:55:00,427938.0772163796,18726.169275020125 
 07/14  09:00:00,432737.10097736355,18726.169275020125 
 07/14  09:05:00,466797.47682728795,19468.544260805134 
 07/14  09:10:00,455021.19078763798,19468.544260805134 
 07/14  09:15:00,468572.21273565708,19468.544260805134 
 07/14  09:20:00,481866.1163415439,19468.544260805134 
 07/14  09:25:00,494415.31192749217,19468.544260805134 
 07/14  09:30:00,506000.69779981128,19468.544260805134 
 07/14  09:35:00,516675.9112412481,19468.544260805134 
 07/14  09:40:00,526414.134237677,19468.544260805134 
 07/14  09:45:00,535368.1210586235,19468.544260805134 
 07/14  09:50:00,543639.1598775861,19468.544260805134 
 07/14  09:55:00,551285.7617641008,19468.544260805134 
 07/14  10:00:00,558483.6591011061,19468.544260805134 
 07/14  10:05:00,1109711.2927066782,18747.358924073196 
 07/14  10:10:00,572005.7834390719,18747.358924073196 
 07/14  10:15:00,575010.8564230468,18747.358924073196 
 07/14  10:20:00,580447.9605072443,18747.358924073196 
 07/14  10:25:00,586555.3320692015,18747.358924073196 
 07/14  10:30:00,593108.5574426309,18747.358924073196 
 07/14  10:35:00,600020.3209569515,18747.358924073196 
 07/14  10:40:00,607609.6504233,18747.358924073196 
 07/14  10:45:00,615762.1700287566,18747.358924073196 
 07/14  10:50:00,624273.8144259676,18747.358924073196 
 07/14  10:55:00,632987.1378977815,18747.358924073196 
 07/14  11:00:00,641911.9694176698,18747.358924073196 
 07/14  11:05:00,648890.9235538077,18453.50035497928 
 07/14  11:10:00,657830.6212172647,18453.50035497928 
 07/14  11:15:00,667733.1001628225,18453.50035497928 
 07/14  11:20:00,678207.5361040423,18453.50035497928 
 07/14  11:25:00,688613.3337541397,18453.50035497928 
 07/14  11:30:00,698568.6920026648,18453.50035497928 
 07/14  11:35:00,708432.3430729106,18453.50035497928 
 07/14  11:40:00,718543.2232252217,18453.50035497928 
 07/14  11:45:00,728812.7561455467,18453.50035497928 
 07/14  11:50:00,739410.7474092668,18453.50035497928 
 07/14  11:55:00,749848.9341853571,18453.50035497928 
 07/14  12:00:00,760547.7098894125,18453.50035497928 
 07/14  12:05:00,805806.4018162591,14652.056794201717 
 07/14  12:10:00,841176.6442277859,14652.056794201717 
 07/14  12:15:00,853275.0997457202,14652.056794201717 
 07/14  12:20:00,863136.3949868862,14652.056794201717 
 07/14  12:25:00,872585.7446847276,14652.056794201717 
 07/14  12:30:00,882041.1678818471,14652.056794201717 
 07/14  12:35:00,891545.566382035,14652.056794201717 
 07/14  12:40:00,901466.0490858716,14652.056794201717 
 07/14  12:45:00,911452.9506046239,14652.056794201717 
 07/14  12:50:00,921355.8706386359,14652.056794201717 
 07/14  12:55:00,931195.8023660778,14652.056794201717 
 07/14  13:00:00,940826.1914370133,14652.056794201717 
 07/14  13:05:00,912853.5612205502,13448.408369715471 
 07/14  13:10:00,896501.3739129845,13448.408369715471 
 07/14  13:15:00,903735.6212033546,13448.408369715471 
 07/14  13:20:00,913264.1017636323,13448.408369715471 
 07/14  13:25:00,923431.4624043098,13448.408369715471 
 07/14  13:30:00,933725.413511272,13448.408369715471 
 07/14  13:35:00,944098.970921152,13448.408369715471 
 07/14  13:40:00,954717.7398213978,13448.408369715471 
 07/14  13:45:00,965800.2962733005,13448.408369715471 
 07/14  13:50:00,977835.0897264641,13448.408369715471 
 07/14  13:55:00,994603.7719664675,13448.408369715471 
 07/14  14:00:00,1005576.9889775456,13448.408369715471 
 07/14  14:05:00,1019379.5774203861,13250.875607830436 
 07/14  14:10:00,1028463.7620460549,13250.875607830436 
 07/14  14:15:00,1041311.0083923449,13250.875607830436 
 07/14  14:20:00,1055061.590172364,13250.875607830436 
 07/14  14:25:00,1069378.2775596495,13250.875607830436 
 07/14  14:30:00,1084054.6721691197,13250.875607830436 
 07/14  14:35:00,1096749.3590003458,13250.875607830436 
 07/14  14:40:00,1107750.9509081552,13250.875607830436 
 07/14  14:45:00,1117623.971904922,13250.875607830436 
 07/14  14:50:00,1126473.7113229554,13250.875607830436 
 07/14  14:55:00,1137723.9208689712,13250.875607830436 
 07/14  15:00:00,1149148.7195730634,13250.875607830436 
 07/14  15:05:00,1214052.3728120165,14816.485640816256 
 07/14  15:10:00,1235968.0942270244,14816.485640816256 
 07/14  15:15:00,1242581.1816403727,14816.485640816256 
 07/14  15:20:00,1247483.9797193269,14816.485640816256 
 07/14  15:25:00,1251731.8021743946,14816.485640816256 
 07/14  15:30:00,1255239.6707067956,14816.485640816256 
 07/14  15:35:00,1259656.6663119347,14816.485640816256 
 07/14  15:40:00,1650159.1516378739,14816.485640816256 
 07/14  15:45:00,1667392.3307064034,14816.485640816256 
 07/14  15:50:00,1670606.0361442874,14816.485640816256 
 07/14  15:55:00,1674555.9539915333,14816.485640816256 
 07/14  16:00:00,1682237.7978738573,14816.485640816256 
 07/14  16:05:00,1859742.562868775,15078.99868267126 
 07/14  16:10:00,1590404.9674159017,15078.99868267126 
 07/14  16:15:00,1450158.8279852886,15078.99868267126 
 07/14  16:20:00,1447699.810806187,15078.99868267126 
 07/14  16:25:00,1445247.0968585676,15078.99868267126 
 07/14  16:30:00,1442800.7250799637,15078.99868267126 
 07/14  16:35:00,1440360.7343268099,15078.99868267126 
